primaryImage,Medium
https://images.metmuseum.org/CRDImages/dp/original/DP832535.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832518.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832519.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832545.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832516.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832511.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832515.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP833465.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP833466.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP833464.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP833458.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP833473.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP833474.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP833526.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP833462.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP833468.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP833460.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832536.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832513.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832555.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832551.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP833487.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832550.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832520.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832521.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832522.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832523.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832524.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832526.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832525.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832527.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832528.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832530.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832529.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832531.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832532.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP833461.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832635.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832621.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832622.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832623.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832624.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832625.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832638.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832643.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832642.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832644.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832637.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832647.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832640.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP833583.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832618.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP833588.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832600.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832599.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832629.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP833561.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP833591.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP253149.jpg,Engraving; first state of two
https://images.metmuseum.org/CRDImages/dp/original/DP817763.jpg,"Etching, burnished aquatint, drypoint"
https://images.metmuseum.org/CRDImages/dp/original/DP817769.jpg,"Etching, burnished aquatint, drypoint"
https://images.metmuseum.org/CRDImages/dp/original/DP833516.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP833515.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP833497.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP833586.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP833589.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP833569.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP833563.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP833562.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP833564.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP833560.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP833559.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP833556.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP833555.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP833585.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP833554.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP833584.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP817766.jpg,"Etching, burnished aquatint, drypoint"
https://images.metmuseum.org/CRDImages/dp/original/DP817765.jpg,"Etching, burnished aquatint"
https://images.metmuseum.org/CRDImages/dp/original/DP833524.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP833522.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP833523.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP817768.jpg,"Etching, burnished aquatint"
https://images.metmuseum.org/CRDImages/dp/original/DP833525.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP833517.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP817770.jpg,"Etching, burnished aquatint"
https://images.metmuseum.org/CRDImages/dp/original/DP833590.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP833593.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP824983.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP824957.jpg,Etching and engraving; fourth state of four
https://images.metmuseum.org/CRDImages/dp/original/DP824966.jpg,Etching and engraving; third state of three
https://images.metmuseum.org/CRDImages/dp/original/DP824973.jpg,Etching and engraving; third state of three
https://images.metmuseum.org/CRDImages/dp/original/DP824965.jpg,Etching and engraving; third state of three
https://images.metmuseum.org/CRDImages/dp/original/DP824972.jpg,Etching and engraving; third state of three
https://images.metmuseum.org/CRDImages/dp/original/DP824974.jpg,Etching and engraving; third state of three
https://images.metmuseum.org/CRDImages/dp/original/DP824975.jpg,Etching and engraving; third state of three
https://images.metmuseum.org/CRDImages/dp/original/DP824968.jpg,Etching and engraving; third state of three
https://images.metmuseum.org/CRDImages/dp/original/DP824976.jpg,Etching and engraving; third state of three
https://images.metmuseum.org/CRDImages/dp/original/DP824960.jpg,Etching and engraving; second state of three
https://images.metmuseum.org/CRDImages/dp/original/DP824971.jpg,Etching and engraving; third state of three
https://images.metmuseum.org/CRDImages/dp/original/DP824969.jpg,Etching and engraving; third state of three
https://images.metmuseum.org/CRDImages/dp/original/DP824967.jpg,Etching and engraving; third state of three
https://images.metmuseum.org/CRDImages/dp/original/DP824958.jpg,Etching and engraving; fourth state of four
https://images.metmuseum.org/CRDImages/dp/original/DP817774.jpg,"Etching, burnished aquatint, drypoint, burin"
https://images.metmuseum.org/CRDImages/dp/original/DP817776.jpg,"Etching, aquatint, drypoint"
https://images.metmuseum.org/CRDImages/dp/original/DP817767.jpg,"Etching, burnished aquatint, drypoint, burin"
https://images.metmuseum.org/CRDImages/dp/original/DP817775.jpg,"Etching, burnished aquatint, drypoint, burin"
https://images.metmuseum.org/CRDImages/dp/original/DP817777.jpg,"Etching, burnished aquatint, burin"
https://images.metmuseum.org/CRDImages/dp/original/DP833518.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP817778.jpg,"Etching, burnished aquatint, drypoint"
https://images.metmuseum.org/CRDImages/dp/original/DP833519.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP817779.jpg,"Etching, burnished aquatint, burin"
https://images.metmuseum.org/CRDImages/dp/original/DP817787.jpg,"Etching, burnished aquatint, drypoint, burin"
https://images.metmuseum.org/CRDImages/dp/original/DP833520.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP817786.jpg,"Etching, burnished aquatint, drypoint, burin"
https://images.metmuseum.org/CRDImages/dp/original/DP833521.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP817784.jpg,"Etching, burnished aquatint, drypoint"
https://images.metmuseum.org/CRDImages/dp/original/DP817783.jpg,"Etching, burnished aquatint, drypoint, burin"
https://images.metmuseum.org/CRDImages/dp/original/DP817781.jpg,"Etching, burnished aquatint, drypoint, burin"
https://images.metmuseum.org/CRDImages/dp/original/DP817780.jpg,"Etching, aquatint, drypoint"
https://images.metmuseum.org/CRDImages/dp/original/DP817782.jpg,"Etching, burnished aquatint, drypoint, burin"
https://images.metmuseum.org/CRDImages/dp/original/DP817792.jpg,"Etching, burnished aquatint, drypoint, burin"
https://images.metmuseum.org/CRDImages/dp/original/DP817791.jpg,"Etching, burnished aquatint, drypoint, burin"
https://images.metmuseum.org/CRDImages/dp/original/DP817790.jpg,"Etching, burnished aquatint, burin"
https://images.metmuseum.org/CRDImages/dp/original/DP817789.jpg,"Etching, burnished aquatint, drypoint, burin"
https://images.metmuseum.org/CRDImages/dp/original/DP817788.jpg,"Etching, burnished aquatint, burin"
https://images.metmuseum.org/CRDImages/dp/original/DP832633.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832611.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832636.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832652.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837812.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832634.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832927.jpg,Lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP832641.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832608.jpg,Etching with drypoint
https://images.metmuseum.org/CRDImages/dp/original/DP832607.jpg,Etching with drypoint
https://images.metmuseum.org/CRDImages/dp/original/DP832610.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832609.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832602.jpg,Etching with drypoint
https://images.metmuseum.org/CRDImages/dp/original/DP832601.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832606.jpg,Etching and drypoint
https://images.metmuseum.org/CRDImages/dp/original/DP832605.jpg,Etching with drypoint
https://images.metmuseum.org/CRDImages/dp/original/DP832604.jpg,Etching and drypoint
https://images.metmuseum.org/CRDImages/dp/original/DP832603.jpg,Etching with drypoint
https://images.metmuseum.org/CRDImages/dp/original/DP832627.jpg,Etching with drypoint
https://images.metmuseum.org/CRDImages/dp/original/DP832628.jpg,Etching with drypoint
https://images.metmuseum.org/CRDImages/dp/original/DP832649.jpg,Etching and drypoint
https://images.metmuseum.org/CRDImages/dp/original/DP832648.jpg,Etching with drypoint
https://images.metmuseum.org/CRDImages/dp/original/DP832614.jpg,Etching and drypoint
https://images.metmuseum.org/CRDImages/dp/original/DP836406.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP817842.jpg,Etching with some engraving
https://images.metmuseum.org/CRDImages/dp/original/DP817844.jpg,Etching; first state of two
https://images.metmuseum.org/CRDImages/dp/original/DP820719.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP856998.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP820710.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP828984.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP820692.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP874632.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP874649.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP817841.jpg,Etching with some engraving
https://images.metmuseum.org/CRDImages/dp/original/DP817840.jpg,Etching with some engraving
https://images.metmuseum.org/CRDImages/dp/original/DP-20381-001.jpg,Lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP817832.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP817830.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP817846.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP817831.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP817845.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP817834.jpg,Etching with some engraving
https://images.metmuseum.org/CRDImages/dp/original/DP817839.jpg,Etching with some engraving
https://images.metmuseum.org/CRDImages/dp/original/DP817838.jpg,Etching with some engraving
https://images.metmuseum.org/CRDImages/dp/original/DP817837.jpg,Etching with some engraving
https://images.metmuseum.org/CRDImages/dp/original/DP817836.jpg,Etching with some engraving
https://images.metmuseum.org/CRDImages/dp/original/DP817835.jpg,Etching with some engraving
https://images.metmuseum.org/CRDImages/dp/original/DP817938.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP818435.jpg,Etching with some engraving
https://images.metmuseum.org/CRDImages/dp/original/DP818440.jpg,Etching with some engraving
https://images.metmuseum.org/CRDImages/dp/original/DP818442.jpg,Etching with some engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832615.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832653.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832631.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832651.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832630.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832632.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832613.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP820978.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP820979.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP820984.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP820985.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP820986.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP820987.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP820988.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP820989.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP820990.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP820991.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP820992.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP820993.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP818441.jpg,Etching with some engraving
https://images.metmuseum.org/CRDImages/dp/original/DP818439.jpg,Etching with some engraving
https://images.metmuseum.org/CRDImages/dp/original/DP818438.jpg,Etching with some engraving
https://images.metmuseum.org/CRDImages/dp/original/DP818437.jpg,Etching with some engraving
https://images.metmuseum.org/CRDImages/dp/original/DP818436.jpg,Etching with some engraving
